circuito_id,mesa_id,agrupacion_nombre,cargo_nombre,votos_cantidad_generales,votos_cantidad_paso,diferencia_absoluta,z_score_diferencia
00980,5,UNION POR LA PATRIA,SENADOR NACIONAL,75,0,75,3.49079801624299
00980,21,UNION POR LA PATRIA,SENADOR NACIONAL,80,0,80,3.781258777010559
00980,42,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,77,77,3.6069823205500176
00980,42,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,83,83,3.9555352334710996
00980,42,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,76,76,3.548890168396504
00980,42,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,73,73,3.3746137119359627
00980,42,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,74,74,3.4327058640894763
00980,42,UNION POR LA PATRIA,SENADOR NACIONAL,0,73,73,3.3746137119359627
00980,64,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,92,0,92,4.478364602852723
00980,64,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,95,0,95,4.652641059313264
00980,64,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,92,0,92,4.478364602852723
00980,64,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,72,0,72,3.316521559782449
00980,64,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,92,0,92,4.478364602852723
00980,64,LA LIBERTAD AVANZA,SENADOR NACIONAL,72,0,72,3.316521559782449
00980,64,UNION POR LA PATRIA,DIPUTADO NACIONAL,68,0,68,3.0841529511683943
00980,64,UNION POR LA PATRIA,PRESIDENTE Y VICE,79,0,79,3.7231666248570447
00980,64,UNION POR LA PATRIA,SENADOR NACIONAL,68,0,68,3.0841529511683943
01013,5,UNION POR LA PATRIA,DIPUTADO NACIONAL,96,0,96,4.710733211466778
01013,5,UNION POR LA PATRIA,PRESIDENTE Y VICE,113,0,113,5.69829979807651
01013,5,UNION POR LA PATRIA,SENADOR NACIONAL,99,0,99,4.885009667927319
01013,33,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,81,0,81,3.8393509291640724
01013,33,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,80,0,80,3.781258777010559
01013,33,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,81,0,81,3.8393509291640724
01013,33,UNION POR LA PATRIA,DIPUTADO NACIONAL,90,0,90,4.362180298545695
01013,33,UNION POR LA PATRIA,PRESIDENTE Y VICE,94,0,94,4.5945489071597505
01013,33,UNION POR LA PATRIA,SENADOR NACIONAL,90,0,90,4.362180298545695
01013,48,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,110,0,110,5.52402334161597
01013,48,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,97,0,97,4.768825363620292
01013,48,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,109,0,109,5.465931189462456
01013,48,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,75,0,75,3.49079801624299
01013,48,UNION POR LA PATRIA,DIPUTADO NACIONAL,80,0,80,3.781258777010559
01013,48,UNION POR LA PATRIA,PRESIDENTE Y VICE,93,0,93,4.5364567550062365
01013,48,UNION POR LA PATRIA,SENADOR NACIONAL,89,0,89,4.304088146392182
01013,51,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,92,0,92,4.478364602852723
01013,51,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,85,0,85,4.071719537778127
01013,51,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,92,0,92,4.478364602852723
01013,51,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,72,0,72,3.316521559782449
01013,51,UNION POR LA PATRIA,DIPUTADO NACIONAL,73,0,73,3.3746137119359627
01013,51,UNION POR LA PATRIA,PRESIDENTE Y VICE,81,0,81,3.8393509291640724
01013,51,UNION POR LA PATRIA,SENADOR NACIONAL,74,0,74,3.4327058640894763
01014,54,UNION POR LA PATRIA,DIPUTADO NACIONAL,110,0,110,5.52402334161597
01014,54,UNION POR LA PATRIA,PRESIDENTE Y VICE,118,0,118,5.9887605588440795
01014,54,UNION POR LA PATRIA,SENADOR NACIONAL,110,0,110,5.52402334161597
01014,67,UNION POR LA PATRIA,DIPUTADO NACIONAL,124,39,85,4.071719537778127
01014,67,UNION POR LA PATRIA,SENADOR NACIONAL,126,39,87,4.187903842085155
01014,70,UNION POR LA PATRIA,DIPUTADO NACIONAL,113,31,82,3.897443081317586
01014,70,UNION POR LA PATRIA,SENADOR NACIONAL,112,31,81,3.8393509291640724
01014,71,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,102,102,5.05928612438786
01014,71,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,102,102,5.05928612438786
01014,71,UNION POR LA PATRIA,SENADOR NACIONAL,0,103,103,5.117378276541373
01014,75,UNION POR LA PATRIA,SENADOR NACIONAL,11,78,67,3.0260607990148807
01014,78,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,70,0,70,3.2003372554754215
01014,78,UNION POR LA PATRIA,DIPUTADO NACIONAL,126,0,126,6.453497776072188
01014,78,UNION POR LA PATRIA,PRESIDENTE Y VICE,132,0,132,6.802050688993271
01014,78,UNION POR LA PATRIA,SENADOR NACIONAL,127,0,127,6.511589928225702
01014,83,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,110,110,5.52402334161597
01014,83,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,109,109,5.465931189462456
01014,83,UNION POR LA PATRIA,SENADOR NACIONAL,0,112,112,5.640207645922997
01014,89,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,82,4,78,3.665074472703531
01014,96,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,96,96,4.710733211466778
01014,96,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,97,97,4.768825363620292
01014,96,UNION POR LA PATRIA,SENADOR NACIONAL,0,97,97,4.768825363620292
01014,97,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,70,0,70,3.2003372554754215
01014,97,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,78,0,78,3.665074472703531
01014,97,LA LIBERTAD AVANZA,SENADOR NACIONAL,70,0,70,3.2003372554754215
01014,97,UNION POR LA PATRIA,DIPUTADO NACIONAL,112,0,112,5.640207645922997
01014,97,UNION POR LA PATRIA,PRESIDENTE Y VICE,122,0,122,6.221129167458134
01014,97,UNION POR LA PATRIA,SENADOR NACIONAL,112,0,112,5.640207645922997
01014,100,UNION POR LA PATRIA,DIPUTADO NACIONAL,115,0,115,5.814484102383538
01014,100,UNION POR LA PATRIA,PRESIDENTE Y VICE,129,0,129,6.62777423253273
01014,100,UNION POR LA PATRIA,SENADOR NACIONAL,116,0,116,5.8725762545370515
01014,102,UNION POR LA PATRIA,PRESIDENTE Y VICE,123,56,67,3.0260607990148807
01014,109,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,71,71,3.2584294076289355
01014,109,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,77,77,3.6069823205500176
01014,109,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,71,71,3.2584294076289355
01014,109,UNION POR LA PATRIA,SENADOR NACIONAL,0,77,77,3.6069823205500176
01014,111,UNION POR LA PATRIA,DIPUTADO NACIONAL,127,0,127,6.511589928225702
01014,114,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,73,6,67,3.0260607990148807
01014,114,LA LIBERTAD AVANZA,SENADOR NACIONAL,73,6,67,3.0260607990148807
01014,130,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,91,91,4.420272450699209
01014,130,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,90,90,4.362180298545695
01014,130,UNION POR LA PATRIA,SENADOR NACIONAL,0,91,91,4.420272450699209
01014,131,UNION POR LA PATRIA,DIPUTADO NACIONAL,133,0,133,6.860142841146785
01014,131,UNION POR LA PATRIA,PRESIDENTE Y VICE,147,0,147,7.673432971295976
01014,131,UNION POR LA PATRIA,SENADOR NACIONAL,133,0,133,6.860142841146785
01015,147,UNION POR LA PATRIA,DIPUTADO NACIONAL,80,0,80,3.781258777010559
01015,147,UNION POR LA PATRIA,SENADOR NACIONAL,80,0,80,3.781258777010559
01015,148,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,80,0,80,3.781258777010559
01015,148,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,73,0,73,3.3746137119359627
01015,148,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,79,0,79,3.7231666248570447
01015,148,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,80,0,80,3.781258777010559
01015,148,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,87,0,87,4.187903842085155
01015,148,LA LIBERTAD AVANZA,SENADOR NACIONAL,80,0,80,3.781258777010559
01015,148,UNION POR LA PATRIA,DIPUTADO NACIONAL,78,0,78,3.665074472703531
01015,148,UNION POR LA PATRIA,PRESIDENTE Y VICE,78,0,78,3.665074472703531
01015,148,UNION POR LA PATRIA,SENADOR NACIONAL,79,0,79,3.7231666248570447
01016,160,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,95,95,4.652641059313264
01016,160,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,99,99,4.885009667927319
01016,160,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,96,96,4.710733211466778
01016,160,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,68,68,3.0841529511683943
01016,161,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,85,0,85,4.071719537778127
01016,161,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,87,0,87,4.187903842085155
01016,161,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,85,0,85,4.071719537778127
01016,161,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,74,0,74,3.4327058640894763
01016,161,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,80,0,80,3.781258777010559
01016,161,LA LIBERTAD AVANZA,SENADOR NACIONAL,74,0,74,3.4327058640894763
01016,161,UNION POR LA PATRIA,DIPUTADO NACIONAL,86,0,86,4.129811689931641
01016,161,UNION POR LA PATRIA,PRESIDENTE Y VICE,94,0,94,4.5945489071597505
01016,161,UNION POR LA PATRIA,SENADOR NACIONAL,87,0,87,4.187903842085155
01017,176,UNION POR LA PATRIA,DIPUTADO NACIONAL,117,49,68,3.0841529511683943
01017,176,UNION POR LA PATRIA,SENADOR NACIONAL,117,48,69,3.142245103321908
01017,179,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,70,0,70,3.2003372554754215
01017,179,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,83,0,83,3.9555352334710996
01017,179,LA LIBERTAD AVANZA,SENADOR NACIONAL,70,0,70,3.2003372554754215
01017,179,UNION POR LA PATRIA,DIPUTADO NACIONAL,103,0,103,5.117378276541373
01017,179,UNION POR LA PATRIA,PRESIDENTE Y VICE,107,0,107,5.349746885155429
01017,179,UNION POR LA PATRIA,SENADOR NACIONAL,104,0,104,5.175470428694887
01017,187,UNION POR LA PATRIA,DIPUTADO NACIONAL,113,36,77,3.6069823205500176
01017,187,UNION POR LA PATRIA,SENADOR NACIONAL,113,36,77,3.6069823205500176
01017,194,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,67,67,3.0260607990148807
01017,194,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,90,90,4.362180298545695
01017,194,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,95,95,4.652641059313264
01017,194,UNION POR LA PATRIA,SENADOR NACIONAL,0,92,92,4.478364602852723
01017,197,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,69,0,69,3.142245103321908
01017,197,UNION POR LA PATRIA,DIPUTADO NACIONAL,111,0,111,5.582115493769483
01017,197,UNION POR LA PATRIA,PRESIDENTE Y VICE,126,0,126,6.453497776072188
01017,197,UNION POR LA PATRIA,SENADOR NACIONAL,113,0,113,5.69829979807651
01017,202,UNION POR LA PATRIA,DIPUTADO NACIONAL,93,16,77,3.6069823205500176
01017,202,UNION POR LA PATRIA,SENADOR NACIONAL,94,16,78,3.665074472703531
01017,207,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,84,84,4.013627385624614
01017,207,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,86,86,4.129811689931641
01017,207,UNION POR LA PATRIA,SENADOR NACIONAL,0,86,86,4.129811689931641
01017,214,UNION POR LA PATRIA,SENADOR NACIONAL,117,37,80,3.781258777010559
01017,219,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,78,0,78,3.665074472703531
01017,219,UNION POR LA PATRIA,DIPUTADO NACIONAL,118,0,118,5.9887605588440795
01017,219,UNION POR LA PATRIA,PRESIDENTE Y VICE,123,0,123,6.279221319611648
01017,219,UNION POR LA PATRIA,SENADOR NACIONAL,118,0,118,5.9887605588440795
01017,224,UNION POR LA PATRIA,DIPUTADO NACIONAL,128,0,128,6.569682080379216
01017,224,UNION POR LA PATRIA,SENADOR NACIONAL,130,0,130,6.685866384686244
01017,228,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,77,0,77,3.6069823205500176
01017,228,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,79,0,79,3.7231666248570447
01017,228,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,77,0,77,3.6069823205500176
01017,228,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,67,0,67,3.0260607990148807
01017,228,UNION POR LA PATRIA,DIPUTADO NACIONAL,104,0,104,5.175470428694887
01017,228,UNION POR LA PATRIA,PRESIDENTE Y VICE,110,0,110,5.52402334161597
01017,228,UNION POR LA PATRIA,SENADOR NACIONAL,104,0,104,5.175470428694887
01018,242,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,89,0,89,4.304088146392182
01018,242,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,88,0,88,4.245995994238668
01018,242,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,90,0,90,4.362180298545695
01018,242,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,73,0,73,3.3746137119359627
01018,242,UNION POR LA PATRIA,DIPUTADO NACIONAL,97,0,97,4.768825363620292
01018,242,UNION POR LA PATRIA,PRESIDENTE Y VICE,104,0,104,5.175470428694887
01018,242,UNION POR LA PATRIA,SENADOR NACIONAL,97,0,97,4.768825363620292
01018,243,UNION POR LA PATRIA,PRESIDENTE Y VICE,14,85,71,3.2584294076289355
01018,254,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,70,70,3.2003372554754215
01018,254,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,76,76,3.548890168396504
01018,254,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,71,71,3.2584294076289355
01018,254,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,0,75,75,3.49079801624299
01018,254,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,84,84,4.013627385624614
01018,254,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,83,83,3.9555352334710996
01018,254,UNION POR LA PATRIA,SENADOR NACIONAL,0,84,84,4.013627385624614
01021,269,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,70,0,70,3.2003372554754215
01021,269,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,73,0,73,3.3746137119359627
01021,269,LA LIBERTAD AVANZA,SENADOR NACIONAL,70,0,70,3.2003372554754215
01021,269,UNION POR LA PATRIA,DIPUTADO NACIONAL,128,0,128,6.569682080379216
01021,269,UNION POR LA PATRIA,PRESIDENTE Y VICE,134,0,134,6.918234993300298
01021,269,UNION POR LA PATRIA,SENADOR NACIONAL,130,0,130,6.685866384686244
01021,270,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,105,105,5.233562580848401
01021,270,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,115,115,5.814484102383538
01021,270,UNION POR LA PATRIA,SENADOR NACIONAL,0,102,102,5.05928612438786
01021,276,UNION POR LA PATRIA,DIPUTADO NACIONAL,153,0,153,8.021985884217058
01021,276,UNION POR LA PATRIA,PRESIDENTE Y VICE,161,0,161,8.486723101445168
01021,276,UNION POR LA PATRIA,SENADOR NACIONAL,155,0,155,8.138170188524086
01021,277,UNION POR LA PATRIA,DIPUTADO NACIONAL,112,35,77,3.6069823205500176
01021,277,UNION POR LA PATRIA,SENADOR NACIONAL,115,35,80,3.781258777010559
01021,280,UNION POR LA PATRIA,DIPUTADO NACIONAL,115,0,115,5.814484102383538
01021,280,UNION POR LA PATRIA,PRESIDENTE Y VICE,122,0,122,6.221129167458134
01021,280,UNION POR LA PATRIA,SENADOR NACIONAL,116,0,116,5.8725762545370515
01021,284,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,78,0,78,3.665074472703531
01021,284,UNION POR LA PATRIA,DIPUTADO NACIONAL,149,0,149,7.789617275603003
01021,284,UNION POR LA PATRIA,PRESIDENTE Y VICE,168,0,168,8.893368166519764
01021,284,UNION POR LA PATRIA,SENADOR NACIONAL,152,0,152,7.963893732063545
0496A,414,UNION POR LA PATRIA,DIPUTADO NACIONAL,147,0,147,7.673432971295976
0496A,414,UNION POR LA PATRIA,PRESIDENTE Y VICE,154,0,154,8.080078036370573
0496A,414,UNION POR LA PATRIA,SENADOR NACIONAL,147,0,147,7.673432971295976
0496A,415,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,72,0,72,3.316521559782449
0496A,415,UNION POR LA PATRIA,DIPUTADO NACIONAL,140,0,140,7.2667879062213805
0496A,415,UNION POR LA PATRIA,PRESIDENTE Y VICE,146,0,146,7.615340819142463
0496A,415,UNION POR LA PATRIA,SENADOR NACIONAL,143,0,143,7.441064362681922
0496A,417,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,74,0,74,3.4327058640894763
0496A,417,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,77,0,77,3.6069823205500176
0496A,417,LA LIBERTAD AVANZA,SENADOR NACIONAL,74,0,74,3.4327058640894763
0496B,440,UNION POR LA PATRIA,DIPUTADO NACIONAL,188,61,127,6.511589928225702
0496B,440,UNION POR LA PATRIA,PRESIDENTE Y VICE,175,61,114,5.756391950230024
0496B,440,UNION POR LA PATRIA,SENADOR NACIONAL,188,63,125,6.395405623918675
0496B,441,UNION POR LA PATRIA,DIPUTADO NACIONAL,177,61,116,5.8725762545370515
0496B,441,UNION POR LA PATRIA,PRESIDENTE Y VICE,179,82,97,4.768825363620292
0496B,441,UNION POR LA PATRIA,SENADOR NACIONAL,177,64,113,5.69829979807651
0496B,446,UNION POR LA PATRIA,DIPUTADO NACIONAL,107,0,107,5.349746885155429
0496B,446,UNION POR LA PATRIA,PRESIDENTE Y VICE,113,0,113,5.69829979807651
0496B,446,UNION POR LA PATRIA,SENADOR NACIONAL,108,0,108,5.407839037308942
0496B,456,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,73,0,73,3.3746137119359627
0496B,456,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,77,0,77,3.6069823205500176
0496B,456,LA LIBERTAD AVANZA,SENADOR NACIONAL,73,0,73,3.3746137119359627
0496B,456,UNION POR LA PATRIA,DIPUTADO NACIONAL,114,0,114,5.756391950230024
0496B,456,UNION POR LA PATRIA,PRESIDENTE Y VICE,122,0,122,6.221129167458134
0496B,456,UNION POR LA PATRIA,SENADOR NACIONAL,114,0,114,5.756391950230024
0496B,458,UNION POR LA PATRIA,PRESIDENTE Y VICE,116,46,70,3.2003372554754215
0496B,464,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,68,0,68,3.0841529511683943
0496B,464,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,68,0,68,3.0841529511683943
0496B,464,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,72,0,72,3.316521559782449
0496B,464,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,76,0,76,3.548890168396504
0496B,464,LA LIBERTAD AVANZA,SENADOR NACIONAL,72,0,72,3.316521559782449
0496B,464,UNION POR LA PATRIA,DIPUTADO NACIONAL,95,0,95,4.652641059313264
0496B,464,UNION POR LA PATRIA,PRESIDENTE Y VICE,100,0,100,4.943101820080833
0496B,464,UNION POR LA PATRIA,SENADOR NACIONAL,95,0,95,4.652641059313264
0496B,465,UNION POR LA PATRIA,DIPUTADO NACIONAL,81,0,81,3.8393509291640724
0496B,465,UNION POR LA PATRIA,PRESIDENTE Y VICE,88,0,88,4.245995994238668
0496B,465,UNION POR LA PATRIA,SENADOR NACIONAL,82,0,82,3.897443081317586
0496C,491,UNION POR LA PATRIA,DIPUTADO NACIONAL,129,60,69,3.142245103321908
0496C,491,UNION POR LA PATRIA,SENADOR NACIONAL,131,60,71,3.2584294076289355
0496C,497,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,75,0,75,3.49079801624299
0496C,497,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,75,0,75,3.49079801624299
0496C,497,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,75,0,75,3.49079801624299
0496C,497,UNION POR LA PATRIA,DIPUTADO NACIONAL,113,0,113,5.69829979807651
0496C,497,UNION POR LA PATRIA,PRESIDENTE Y VICE,114,0,114,5.756391950230024
0496C,497,UNION POR LA PATRIA,SENADOR NACIONAL,112,0,112,5.640207645922997
0496D,519,UNION POR LA PATRIA,PRESIDENTE Y VICE,109,42,67,3.0260607990148807
0496D,522,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,69,0,69,3.142245103321908
0496D,522,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,81,0,81,3.8393509291640724
0496D,522,LA LIBERTAD AVANZA,SENADOR NACIONAL,70,0,70,3.2003372554754215
0496D,522,UNION POR LA PATRIA,DIPUTADO NACIONAL,110,0,110,5.52402334161597
0496D,522,UNION POR LA PATRIA,PRESIDENTE Y VICE,117,0,117,5.9306684066905655
0496D,522,UNION POR LA PATRIA,SENADOR NACIONAL,110,0,110,5.52402334161597
0496D,524,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,67,0,67,3.0260607990148807
0496D,524,UNION POR LA PATRIA,DIPUTADO NACIONAL,121,0,121,6.16303701530462
0496D,524,UNION POR LA PATRIA,PRESIDENTE Y VICE,120,0,120,6.104944863151107
0496D,524,UNION POR LA PATRIA,SENADOR NACIONAL,121,0,121,6.16303701530462
0496D,532,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,69,1,68,3.0841529511683943
0496D,532,UNION POR LA PATRIA,SENADOR NACIONAL,138,64,74,3.4327058640894763
0496D,539,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,72,0,72,3.316521559782449
0496D,539,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,72,0,72,3.316521559782449
0496D,539,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,72,0,72,3.316521559782449
0496D,539,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,72,0,72,3.316521559782449
0496D,539,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,75,0,75,3.49079801624299
0496D,539,LA LIBERTAD AVANZA,SENADOR NACIONAL,72,0,72,3.316521559782449
0496D,539,UNION POR LA PATRIA,DIPUTADO NACIONAL,109,0,109,5.465931189462456
0496D,539,UNION POR LA PATRIA,PRESIDENTE Y VICE,111,0,111,5.582115493769483
0496D,539,UNION POR LA PATRIA,SENADOR NACIONAL,111,0,111,5.582115493769483
0496D,558,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,74,0,74,3.4327058640894763
0496D,558,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,72,0,72,3.316521559782449
0496D,558,LA LIBERTAD AVANZA,SENADOR NACIONAL,74,0,74,3.4327058640894763
0496D,558,UNION POR LA PATRIA,DIPUTADO NACIONAL,92,0,92,4.478364602852723
0496D,558,UNION POR LA PATRIA,PRESIDENTE Y VICE,101,0,101,5.001193972234346
0496D,558,UNION POR LA PATRIA,SENADOR NACIONAL,93,0,93,4.5364567550062365
0496D,560,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,69,0,69,3.142245103321908
0496D,560,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,71,0,71,3.2584294076289355
0496D,560,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,68,0,68,3.0841529511683943
0496D,560,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,67,0,67,3.0260607990148807
0496D,560,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,70,0,70,3.2003372554754215
0496D,560,LA LIBERTAD AVANZA,SENADOR NACIONAL,67,0,67,3.0260607990148807
0496D,560,UNION POR LA PATRIA,DIPUTADO NACIONAL,108,0,108,5.407839037308942
0496D,560,UNION POR LA PATRIA,PRESIDENTE Y VICE,111,0,111,5.582115493769483
0496D,560,UNION POR LA PATRIA,SENADOR NACIONAL,109,0,109,5.465931189462456
0496D,563,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,78,0,78,3.665074472703531
0496D,563,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,81,0,81,3.8393509291640724
0496D,563,LA LIBERTAD AVANZA,SENADOR NACIONAL,78,0,78,3.665074472703531
0496D,564,JUNTOS POR EL CAMBIO,DIPUTADO NACIONAL,0,74,74,3.4327058640894763
0496D,564,JUNTOS POR EL CAMBIO,PRESIDENTE Y VICE,0,74,74,3.4327058640894763
0496D,564,JUNTOS POR EL CAMBIO,SENADOR NACIONAL,0,72,72,3.316521559782449
0496D,564,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,90,90,4.362180298545695
0496D,564,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,92,92,4.478364602852723
0496D,564,UNION POR LA PATRIA,SENADOR NACIONAL,0,90,90,4.362180298545695
0496D,566,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,97,97,4.768825363620292
0496D,566,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,95,95,4.652641059313264
0496D,566,UNION POR LA PATRIA,SENADOR NACIONAL,0,98,98,4.826917515773805
0497B,635,UNION POR LA PATRIA,DIPUTADO NACIONAL,111,37,74,3.4327058640894763
0497B,640,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,72,0,72,3.316521559782449
0497B,640,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,76,0,76,3.548890168396504
0497B,640,LA LIBERTAD AVANZA,SENADOR NACIONAL,72,0,72,3.316521559782449
0497B,640,UNION POR LA PATRIA,DIPUTADO NACIONAL,97,0,97,4.768825363620292
0497B,640,UNION POR LA PATRIA,PRESIDENTE Y VICE,102,0,102,5.05928612438786
0497B,640,UNION POR LA PATRIA,SENADOR NACIONAL,97,0,97,4.768825363620292
0497B,650,UNION POR LA PATRIA,PRESIDENTE Y VICE,124,53,71,3.2584294076289355
0497C,658,LA LIBERTAD AVANZA,DIPUTADO NACIONAL,94,0,94,4.5945489071597505
0497C,658,LA LIBERTAD AVANZA,PRESIDENTE Y VICE,99,0,99,4.885009667927319
0497C,658,LA LIBERTAD AVANZA,SENADOR NACIONAL,94,0,94,4.5945489071597505
0497C,658,UNION POR LA PATRIA,DIPUTADO NACIONAL,99,0,99,4.885009667927319
0497C,658,UNION POR LA PATRIA,PRESIDENTE Y VICE,102,0,102,5.05928612438786
0497C,658,UNION POR LA PATRIA,SENADOR NACIONAL,101,0,101,5.001193972234346
0497C,666,UNION POR LA PATRIA,PRESIDENTE Y VICE,130,62,68,3.0841529511683943
0497C,669,UNION POR LA PATRIA,DIPUTADO NACIONAL,0,73,73,3.3746137119359627
0497C,669,UNION POR LA PATRIA,PRESIDENTE Y VICE,0,73,73,3.3746137119359627
0497C,669,UNION POR LA PATRIA,SENADOR NACIONAL,0,73,73,3.3746137119359627
0497C,671,UNION POR LA PATRIA,DIPUTADO NACIONAL,108,0,108,5.407839037308942
